,Identifiant unique,Identifiant,Espèce,Numéro nomenclatural,Famille,Référentiel taxonomique,Type d'observation,Spontanéité,Latitude,Longitude,Référentiel Géographique,Pays,Commune,Identifiant Commune,Floutage (niveau de localisation diffusé),Altitude,Date,Programme de sciences participatives ou observatoire citoyen,Auteur,Détermination validée sur IdentiPlante,Date Création,Date Modification,Transmis,ext:latitude-releve,ext:longitude-releve,ext:num_arbre,ext:rue,ext:rue-arbres,ext:id_obs_arbre,ext:loc-sur-tronc
1428,urn:lsid:tela-botanica.org:cel:3743899,3743899,Fagus sylvatica subsp. sylvatica,26445,Fagaceae,bdtfx,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 10:04:38,2021-02-19 10:04:38,oui,48.832769,2.405044,1.0,Avenue Charles de Foucauld,Avenue Charles de Foucauld,,
1429,urn:lsid:tela-botanica.org:cel:3743900,3743900,autre lichen crustacé,0,Null,Autre/inconnu,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 10:52:01,2021-02-19 10:52:01,oui,,,,Avenue Charles de Foucauld,,3743899.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1430,urn:lsid:tela-botanica.org:cel:3743901,3743901,Physcia adscendens/tenella,196232,Null,taxreflich,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 10:57:05,2021-02-19 10:57:05,oui,,,,Avenue Charles de Foucauld,,3743899.0,n1;n2;n3;
1431,urn:lsid:tela-botanica.org:cel:3743902,3743902,Punctelia sp.,652928,Null,taxreflich,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 10:59:00,2021-02-19 10:59:00,oui,,,,Avenue Charles de Foucauld,,3743899.0,n2;s2;e2;o2;n3;s3;e3;o3;
1432,urn:lsid:tela-botanica.org:cel:3743903,3743903,Fagus sylvatica subsp. sylvatica,26445,Fagaceae,bdtfx,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 11:18:21,2021-02-19 11:18:21,oui,48.832758,2.405044,1.0,Avenue Charles de Foucauld,Avenue Charles de Foucauld,,
1433,urn:lsid:tela-botanica.org:cel:3743904,3743904,Punctelia sp.,652928,Null,taxreflich,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 11:23:44,2021-02-19 11:23:44,oui,,,,Avenue Charles de Foucauld,,3743903.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1434,urn:lsid:tela-botanica.org:cel:3743905,3743905,Hypogymnia physodes/tubulosa,193533,Null,taxreflich,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 11:36:59,2021-02-19 11:36:59,oui,,,,Avenue Charles de Foucauld,,3743903.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1435,urn:lsid:tela-botanica.org:cel:3743907,3743907,Fagus sylvatica subsp. sylvatica,26445,Fagaceae,bdtfx,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/12,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 11:41:45,2021-02-19 11:41:45,oui,48.832758,2.405044,1.0,Avenue Charles de Foucauld,Avenue Charles de Foucauld,,
1436,urn:lsid:tela-botanica.org:cel:3743908,3743908,Punctelia sp.,652928,Null,taxreflich,observation de terrain,1,48.83276,2.40504,WGS84,FR,Paris,75056,précise,51,2021/02/19,tb_lichensgo,OmeletteDuFromage  (http://www.tela-botanica.org/profil:63359),0,2021-02-19 11:42:23,2021-02-19 11:42:23,oui,,,,Avenue Charles de Foucauld,,3743907.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
1437,urn:lsid:tela-botanica.org:cel:3743909,3743909,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,48.83252,2.4042,WGS84,FR,Paris,0,précise,50,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 11:42:31,2021-02-19 11:42:31,oui,,,,Route de la Croix Rouge ,,3743906.0,n1;n4;n5;
1438,urn:lsid:tela-botanica.org:cel:3743910,3743910,Pinus nigra var. nigra,119740,Pinaceae,bdtfx,observation de terrain,1,48.82987,2.40509,WGS84,FR,Paris,75056,précise,53,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 11:58:49,2021-02-19 11:58:49,oui,48.829864,2.405141,1.0,Route du Bac,Route du Bac,,
1439,urn:lsid:tela-botanica.org:cel:3743911,3743911,Avium Prunus,119740,Pinaceae,bdtfx,observation de terrain,1,48.82985,2.40495,WGS84,FR,Paris,75056,précise,56,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 11:58:49,2021-02-19 11:58:49,oui,48.829864,2.405141,2.0,Route du Bac,Route du Bac,,
1440,urn:lsid:tela-botanica.org:cel:3743912,3743912,Pinus nigra var. nigra,119740,Pinaceae,bdtfx,observation de terrain,1,48.82986,2.40508,WGS84,FR,Paris,75056,précise,53,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 11:58:49,2021-02-19 11:58:49,oui,48.829864,2.405141,3.0,Route du Bac,Route du Bac,,
1441,urn:lsid:tela-botanica.org:cel:3743913,3743913,Pinus nigra var. nigra,119740,Pinaceae,bdtfx,observation de terrain,1,48.83225,2.40479,WGS84,FR,Paris,75056,précise,52,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 11:59:46,2021-02-19 11:59:46,oui,48.832192,2.404643,1.0,Route du Bac,Route du Bac,,
1442,urn:lsid:tela-botanica.org:cel:3743914,3743914,Japonica Sophora,119740,Pinaceae,bdtfx,observation de terrain,1,48.83243,2.40462,WGS84,FR,Paris,75056,précise,52,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 11:59:46,2021-02-19 11:59:46,oui,48.832192,2.404643,2.0,Route du Bac,Route de la Croix Rouge,,
1443,urn:lsid:tela-botanica.org:cel:3743915,3743915,Hippocastanum aesculus Cav.,32049,Sapindaceae,bdtfx,observation de terrain,1,48.83201,2.40416,WGS84,FR,Paris,75056,précise,47,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 11:59:47,2021-02-19 11:59:47,oui,48.832192,2.404643,3.0,Route du Bac,Route du Bac,,
1444,urn:lsid:tela-botanica.org:cel:3743916,3743916,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,48.83225,2.40479,WGS84,FR,Paris,75056,précise,52,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 12:00:34,2021-02-19 12:00:34,oui,,,,Route du Bac,,3743913.0,n1;n4;n5;
1445,urn:lsid:tela-botanica.org:cel:3743917,3743917,Diploicia canescens (Dicks.) A.Massal. [1852],59593,Physciaceae,taxreflich,observation de terrain,1,48.83243,2.40462,WGS84,FR,Paris,75056,précise,52,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 12:02:31,2021-02-19 12:02:31,oui,,,,Route du Bac,,3743914.0,n1;n2;n3;n4;n5;o1;s2;o2;s3;s4;
1446,urn:lsid:tela-botanica.org:cel:3743918,3743918,Diploicia canescens (Dicks.) A.Massal. [1852],59593,Physciaceae,taxreflich,observation de terrain,1,48.83201,2.40416,WGS84,FR,Paris,75056,précise,47,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 12:03:52,2021-02-19 12:03:52,oui,,,,Route du Bac,,3743915.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;
1447,urn:lsid:tela-botanica.org:cel:3743919,3743919,Candelaria concolor (Dicks.) Stein,58792,Candelariaceae,taxreflich,observation de terrain,1,48.83201,2.40416,WGS84,FR,Paris,75056,précise,47,2021/02/12,tb_lichensgo,timwrf  (http://www.tela-botanica.org/profil:63425),0,2021-02-19 12:03:52,2021-02-19 12:03:52,oui,,,,Route du Bac,,3743915.0,n1;n2;s2;n3;n4;
1448,urn:lsid:tela-botanica.org:cel:3743920,3743920,Punctelia sp.,652928,Null,taxreflich,observation de terrain,1,48.82987,2.40509,WGS84,FR,Paris,75056,précise,53,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 12:06:40,2021-02-19 12:06:40,oui,,,,Route du Bac,,3743910.0,o1;o2;
1449,urn:lsid:tela-botanica.org:cel:3743921,3743921,Parmelia sulcata Taylor s.l.,58889,Parmeliaceae,taxreflich,observation de terrain,1,48.82985,2.40495,WGS84,FR,Paris,75056,précise,56,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 12:06:40,2021-02-19 12:06:40,oui,,,,Route du Bac,,3743911.0,n1;
1450,urn:lsid:tela-botanica.org:cel:3743922,3743922,Diploicia canescens (Dicks.) A.Massal. [1852],59593,Physciaceae,taxreflich,observation de terrain,1,48.82985,2.40495,WGS84,FR,Paris,75056,précise,56,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 12:06:41,2021-02-19 12:06:41,oui,,,,Route du Bac,,3743911.0,n3;n4;n5;
1451,urn:lsid:tela-botanica.org:cel:3743923,3743923,Candelaria concolor (Dicks.) Stein,58792,Candelariaceae,taxreflich,observation de terrain,1,48.82985,2.40495,WGS84,FR,Paris,75056,précise,56,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 12:06:41,2021-02-19 12:06:41,oui,,,,Route du Bac,,3743911.0,n1;n2;
1452,urn:lsid:tela-botanica.org:cel:3743924,3743924,Parmelina tiliacea/pastillifera,652932,Null,taxreflich,observation de terrain,1,48.82985,2.40495,WGS84,FR,Paris,75056,précise,56,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 12:06:41,2021-02-19 12:06:41,oui,,,,Route du Bac,,3743911.0,o1;o2;o3;o4;o5;
1453,urn:lsid:tela-botanica.org:cel:3743925,3743925,Hypogymnia physodes/tubulosa,193533,Null,taxreflich,observation de terrain,1,48.82986,2.40508,WGS84,FR,Paris,75056,précise,53,2021/02/12,tb_lichensgo,spanko  (http://www.tela-botanica.org/profil:63426),0,2021-02-19 12:07:46,2021-02-19 12:07:46,oui,,,,Route du Bac,,3743912.0,n2;
1454,urn:lsid:tela-botanica.org:cel:3745043,3745043,Fagus sylvatica L.,75130,Fagaceae,bdtfx,observation de terrain,1,43.05214,0.14771,WGS84,FR,Bagnères-de-Bigorre,65059,précise,587,2021/02/03,tb_lichensgo,CPIE Bigorre Pyrénées  (http://www.tela-botanica.org/profil:45746),0,2021-03-03 19:26:42,2021-03-03 19:26:42,oui,43.051431,0.146953,1.0,Chemin du Vallon de Salut,Rue Jean Rosch,,
1455,urn:lsid:tela-botanica.org:cel:3745044,3745044,Fagus sylvatica L.,75130,Fagaceae,bdtfx,observation de terrain,1,43.052,0.14763,WGS84,FR,Bagnères-de-Bigorre,65059,précise,587,2021/02/03,tb_lichensgo,CPIE Bigorre Pyrénées  (http://www.tela-botanica.org/profil:45746),0,2021-03-03 19:26:42,2021-03-03 19:26:42,oui,43.051431,0.146953,2.0,Chemin du Vallon de Salut,Rue Jean Rosch,,
1456,urn:lsid:tela-botanica.org:cel:3745045,3745045,Fagus sylvatica L.,75130,Fagaceae,bdtfx,observation de terrain,1,43.05199,0.14785,WGS84,FR,Bagnères-de-Bigorre,65059,précise,587,2021/02/03,tb_lichensgo,CPIE Bigorre Pyrénées  (http://www.tela-botanica.org/profil:45746),0,2021-03-03 19:26:43,2021-03-03 19:26:43,oui,43.051431,0.146953,3.0,Chemin du Vallon de Salut,Rue Jean Rosch,,
1457,urn:lsid:tela-botanica.org:cel:3746187,3746187,Gleditsia triacanthos L.,30278,Fabaceae,bdtfx,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 07:48:11,2021-03-15 07:48:11,oui,45.826074,1.233323,1.0,Passage du Moulin à Vent,Passage du Moulin à Vent,,
1458,urn:lsid:tela-botanica.org:cel:3746188,3746188,Acer platanoides L.,74934,Sapindaceae,bdtfx,observation de terrain,1,45.82611,1.2335,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 07:48:12,2021-03-15 07:48:12,oui,45.826074,1.233323,2.0,Passage du Moulin à Vent,Passage du Moulin à Vent,,
1459,urn:lsid:tela-botanica.org:cel:3746189,3746189,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:18,2021-03-15 08:15:18,oui,,,,Passage du Moulin à Vent,,3746187.0,s1;s3;s4;s5;e5;
1460,urn:lsid:tela-botanica.org:cel:3746190,3746190,Evernia prunastri (L.) Ach. [1810],59053,Parmeliaceae,taxreflich,observation de terrain,1,45.82611,1.2335,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:19,2021-03-15 08:15:19,oui,,,,Passage du Moulin à Vent,,3746188.0,e2;e3;n4;n5;
1461,urn:lsid:tela-botanica.org:cel:3746191,3746191,Pertusaria amara (Ach.) Nyl.,58214,Pertusariaceae,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:19,2021-03-15 08:15:19,oui,,,,Passage du Moulin à Vent,,3746187.0,s1;e1;e2;o2;
1462,urn:lsid:tela-botanica.org:cel:3746192,3746192,Pertusaria albescens (Huds.) M. Choisy & Werner,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:20,2021-03-15 08:15:20,oui,,,,Passage du Moulin à Vent,,3746187.0,e5;
1463,urn:lsid:tela-botanica.org:cel:3746193,3746193,Psilolechia clavulifera (Nyl.) Coppins,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:20,2021-03-15 08:15:20,oui,,,,Passage du Moulin à Vent,,3746187.0,o1;o2;o3;o4;o5;s2;n3;n4;n5;
1464,urn:lsid:tela-botanica.org:cel:3746194,3746194,Evernia prunastri (L.) Ach. [1810],59053,Parmeliaceae,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:21,2021-03-15 08:15:21,oui,,,,Passage du Moulin à Vent,,3746187.0,n1;s1;n2;s2;e2;o2;n3;o3;s5;
1465,urn:lsid:tela-botanica.org:cel:3746195,3746195,Flavoparmelia caperata/soredians,652940,Null,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:21,2021-03-15 08:15:21,oui,,,,Passage du Moulin à Vent,,3746187.0,e1;e2;e3;e4;e5;n1;s1;n4;s4;o4;s5;
1466,urn:lsid:tela-botanica.org:cel:3746196,3746196,Physconia grisea (Lam.) Poelt [1965],59171,Physciaceae,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:21,2021-03-15 08:15:21,oui,,,,Passage du Moulin à Vent,,3746187.0,s1;e1;e5;
1467,urn:lsid:tela-botanica.org:cel:3746197,3746197,Melanohalea exasperata ,659402,Parmeliaceae,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:22,2021-03-15 08:15:22,oui,,,,Passage du Moulin à Vent,,3746187.0,s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;e1;n5;e5;
1468,urn:lsid:tela-botanica.org:cel:3746198,3746198,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],660486,Parmeliaceae,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2021/01/14,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:15:22,2021-03-15 08:15:22,oui,,,,Passage du Moulin à Vent,,3746187.0,n2;n3;n4;s5;
1469,urn:lsid:tela-botanica.org:cel:3746199,3746199,Hypogymnia physodes (L.) Nyl.,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:24,2021-03-15 08:38:24,oui,,,,Passage du Moulin à Vent,,3746187.0,o1;s3;e3;o3;
1470,urn:lsid:tela-botanica.org:cel:3746200,3746200,Hypogymnia tubulosa (Schaer.) Hav.,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:25,2021-03-15 08:38:25,oui,,,,Passage du Moulin à Vent,,3746187.0,n1;s1;n2;s2;n4;n5;e5;
1471,urn:lsid:tela-botanica.org:cel:3746201,3746201,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:26,2021-03-15 08:38:26,oui,,,,Passage du Moulin à Vent,,3746187.0,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n2;n4;n5;
1472,urn:lsid:tela-botanica.org:cel:3746202,3746202,Parmelia sulcata ,58889,Parmeliaceae,taxreflich,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:26,2021-03-15 08:38:26,oui,,,,Passage du Moulin à Vent,,3746187.0,s3;n4;
1473,urn:lsid:tela-botanica.org:cel:3746203,3746203,Parmotrema perlatum (Huds.) M.Choisy,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:27,2021-03-15 08:38:27,oui,,,,Passage du Moulin à Vent,,3746187.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;e1;
1474,urn:lsid:tela-botanica.org:cel:3746204,3746204,Punctelia subrudecta (Nyl.) Krog,0,Null,Autre/inconnu,observation de terrain,1,45.82611,1.23338,WGS84,FR,Limoges,87085,précise,320,2020/11/25,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:28,2021-03-15 08:38:28,oui,,,,Passage du Moulin à Vent,,3746187.0,s4;o5;
1475,urn:lsid:tela-botanica.org:cel:3746205,3746205,Flavoparmelia caperata/soredians,652940,Null,taxreflich,observation de terrain,1,45.82611,1.2335,WGS84,FR,Limoges,87085,précise,320,2021/01/22,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:28,2021-03-15 08:38:28,oui,,,,Passage du Moulin à Vent,,3746188.0,e1;e2;e4;
1476,urn:lsid:tela-botanica.org:cel:3746206,3746206,Lecanora sp.,193910,Null,taxreflich,observation de terrain,1,45.82611,1.2335,WGS84,FR,Limoges,87085,précise,320,2021/01/22,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:29,2021-03-15 08:38:29,oui,,,,Passage du Moulin à Vent,,3746188.0,n1;n2;n3;n4;n5;o1;s5;o5;
1477,urn:lsid:tela-botanica.org:cel:3746207,3746207,Parmelia sulcata ,58889,Parmeliaceae,taxreflich,observation de terrain,1,45.82611,1.2335,WGS84,FR,Limoges,87085,précise,320,2021/01/22,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:29,2021-03-15 08:38:29,oui,,,,Passage du Moulin à Vent,,3746188.0,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o5;
1478,urn:lsid:tela-botanica.org:cel:3746208,3746208,Parmelina tiliacea/pastillifera,652932,Null,taxreflich,observation de terrain,1,45.82611,1.2335,WGS84,FR,Limoges,87085,précise,320,2021/01/22,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:38:29,2021-03-15 08:38:29,oui,,,,Passage du Moulin à Vent,,3746188.0,e1;e2;e4;e5;
1479,urn:lsid:tela-botanica.org:cel:3746209,3746209,Acer platanoides subsp. platanoides,206,Sapindaceae,bdtfx,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 08:51:11,2021-03-15 08:51:11,oui,45.826246,1.23351,1.0,Passage du Moulin à Vent,Passage du Moulin à Vent,,
1480,urn:lsid:tela-botanica.org:cel:3746210,3746210,Amandinea punctata/Lecidella elaeochroma,0,Null,Autre/inconnu,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:07,2021-03-15 09:02:07,oui,,,,Passage du Moulin à Vent,,3746209.0,n1;s1;o1;o3;o4;o5;
1481,urn:lsid:tela-botanica.org:cel:3746211,3746211,autre lichen crustacé,0,Null,Autre/inconnu,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:08,2021-03-15 09:02:08,oui,,,,Passage du Moulin à Vent,,3746209.0,n1;s1;e1;s2;e2;s3;e3;s5;e5;o5;
1482,urn:lsid:tela-botanica.org:cel:3746212,3746212,Psilolechia clavulifera (Nyl.) Coppins,0,Null,Autre/inconnu,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:08,2021-03-15 09:02:08,oui,,,,Passage du Moulin à Vent,,3746209.0,n1;o1;n3;
1483,urn:lsid:tela-botanica.org:cel:3746213,3746213,Evernia prunastri (L.) Ach. [1810],59053,Parmeliaceae,taxreflich,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:08,2021-03-15 09:02:08,oui,,,,Passage du Moulin à Vent,,3746209.0,s1;s2;e2;o2;s3;o3;e4;n5;s5;o5;
1484,urn:lsid:tela-botanica.org:cel:3746214,3746214,Flavoparmelia caperata/soredians,652940,Null,taxreflich,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:09,2021-03-15 09:02:09,oui,,,,Passage du Moulin à Vent,,3746209.0,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n2;n3;n4;
1485,urn:lsid:tela-botanica.org:cel:3746215,3746215,Melanohalea exasperata ,659402,Parmeliaceae,taxreflich,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:09,2021-03-15 09:02:09,oui,,,,Passage du Moulin à Vent,,3746209.0,o1;e2;e3;e4;e5;
1486,urn:lsid:tela-botanica.org:cel:3746216,3746216,Hypogymnia physodes (L.) Nyl.,0,Null,Autre/inconnu,observation de terrain,1,45.82619,1.23354,WGS84,FR,Limoges,87085,précise,320,2021/02/15,tb_lichensgo,Cécile (à Limoges)  (http://www.tela-botanica.org/profil:38326),0,2021-03-15 09:02:10,2021-03-15 09:02:10,oui,,,,Passage du Moulin à Vent,,3746209.0,e1;
