Id_quadrat,Id_lichens,Id_arbre,Location_lichens_sur_arbre,Date_Observation
810,3734950,3734945,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e4', 'e5', '']",2020/10/22
811,3734951,3734945,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e4', 'e5', '']",2020/10/22
812,3734952,3734945,"['n1', 'n2', 'n3', '']",2020/10/22
813,3734953,3734945,"['n4', '']",2020/10/22
814,3734954,3734945,"['n1', 'n2', 'n3', 'n4', '']",2020/10/22
815,3734955,3734946,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 's2', 'o2', 's3', 's4', 'o4', 'n5', 's5', '']",2020/10/22
816,3734956,3734946,"['s1', 'o1', 'n4', 'n5', 'e5', '']",2020/10/22
817,3734957,3734946,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/22
818,3734958,3734946,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 'n2', 'n3', 's3', 'e3', 's4', 'e4', 'e5', '']",2020/10/22
819,3734959,3734946,"['n1', 'o1', 'e2', 'o2', 'n3', 'o4', 'n5', 'o5', '']",2020/10/22
820,3734960,3734946,"['e1', 'e2', 'e3', 'e4', 'e5', 'n4', 'n5', '']",2020/10/22
821,3734961,3734946,"['e4', '']",2020/10/22
822,3734962,3734946,"['o1', '']",2020/10/22
823,3734963,3734946,"['o4', '']",2020/10/22
824,3734964,3734947,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'n2', 'e2', 'n3', 'e3', 'n4', 'n5', '']",2020/10/22
825,3734965,3734947,"['e3', '']",2020/10/22
826,3734966,3734947,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/22
827,3734967,3734947,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n5', '']",2020/10/22
828,3734968,3734947,"['o1', 'o2', 'o3', 'o4', '']",2020/10/22
829,3734969,3734947,"['e1', '']",2020/10/22
830,3734970,3734947,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/10/22
831,3734971,3734947,"['o1', '']",2020/10/22
832,3734972,3734947,"['o4', '']",2020/10/22
833,3734973,3734947,"['o4', '']",2020/10/22
834,3735828,3735811,"['n1', 'n2', 'n3', 'n4', 'n5', 'o2', '']",2020/10/29
835,3735829,3735811,"['n1', 'n2', 'n3', 's3', 'e3', 'n4', 'e4', 'o5', '']",2020/10/29
836,3735830,3735811,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/29
837,3735831,3735811,"['e2', 'n3', 'e3', '']",2020/10/29
838,3735832,3735811,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e2', 'e3', 'n4', 'e4', 'n5', 'e5', '']",2020/10/29
839,3735833,3735811,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'n1', 'n3', 'n4', 'n5', '']",2020/10/29
840,3735834,3735811,"['n1', '']",2020/10/29
841,3735835,3735811,"['n4', '']",2020/10/29
842,3735836,3735811,"['n5', '']",2020/10/29
843,3735837,3735811,"['o2', 'e3', 'o5', '']",2020/10/29
844,3735838,3735811,"['o1', 'o5', '']",2020/10/29
845,3735839,3735812,"['n1', 'o1', 'o2', 'o3', 'o4', 'e5', '']",2020/10/29
846,3735840,3735812,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/29
847,3735841,3735812,"['o5', '']",2020/10/29
848,3735842,3735812,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/29
849,3735843,3735812,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 's3', 's5', '']",2020/10/29
850,3735844,3735812,"['o2', 's4', '']",2020/10/29
851,3735845,3735812,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e2', 'e3', 'e4', '']",2020/10/29
852,3735846,3735812,"['n4', '']",2020/10/29
853,3735850,3735813,"['o1', 'n2', 'o2', '']",2020/10/29
854,3735851,3735813,"['n1', 's1', 's2', 'o2', 'e3', 'o3', 'o4', 'n5', '']",2020/10/29
855,3735852,3735813,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/29
856,3735853,3735813,"['n4', '']",2020/10/29
857,3735854,3735813,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 'e1', 's2', 'e2', '']",2020/10/29
858,3735855,3735813,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's3', 's4', '']",2020/10/29
859,3735856,3735813,"['o2', 'e5', '']",2020/10/29
860,3735857,3735813,"['n1', 's2', 'n5', '']",2020/10/29
861,3735858,3735813,"['n2', '']",2020/10/29
862,3735859,3735813,"['e3', 's4', '']",2020/10/29
863,3735860,3735813,"['e3', 's4', '']",2020/10/29
864,3735861,3735813,"['s5', '']",2020/10/29
865,3735899,3735896,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/15
866,3735900,3735896,"['e1', '']",2020/10/15
867,3735901,3735896,"['n1', 'n2', 'n3', 'n4', 'n5', 'e1', 'e2', 'e3', 'e4', 'e5', 's2', 's3', 'o3', 's4', 'o4', 's5', 'o5', '']",2020/10/15
868,3735902,3735896,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/15
869,3735903,3735896,"['o2', 'n3', 's3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2020/10/15
870,3735904,3735896,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 'e2', 's3', 'e3', 'e4', 'e5', '']",2020/10/15
871,3735905,3735896,"['n2', 'e3', '']",2020/10/15
872,3735906,3735896,"['o1', 'o2', 'o3', 'o4', 'o5', '']",2020/10/15
873,3735907,3735896,"['n1', 'n5', '']",2020/10/15
874,3735908,3735896,"['s1', 's2', '']",2020/10/15
875,3735909,3735896,"['n1', 'n3', 'n5', '']",2020/10/15
876,3735910,3735896,"['s1', 's2', 's3', 's4', 's5', 'n5', '']",2020/10/15
877,3735911,3735897,"['n1', 'n2', 'n3', 'n4', 'n5', 's3', 's4', 's5', '']",2020/10/15
878,3735912,3735897,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/10/15
879,3735913,3735897,"['n2', 'n3', 'n4', 'n5', 's5', '']",2020/10/15
880,3735914,3735897,"['n2', 'n4', '']",2020/10/15
881,3735915,3735898,"['s2', 'e2', 'n3', 's3', 's4', 'e4', 'e5', '']",2020/10/15
882,3735916,3735898,"['s1', 'e1', 's2', 'n3', 's3', 'n4', 'e4', 's5', '']",2020/10/15
883,3735917,3735898,"['e1', 'e2', 'e3', 'e4', 'e5', 'n1', 'n3', 'o3', 'n4', 'o4', 'n5', 'o5', '']",2020/10/15
884,3735918,3735898,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 'e1', 'e2', 's3', 'e4', 'e5', '']",2020/10/15
885,3735919,3735898,"['s1', '']",2020/10/15
886,3736241,3736238,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 'n3', '']",2020/09/02
887,3736242,3736240,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/09/02
888,3736243,3736240,"['n3', '']",2020/09/02
889,3736244,3736240,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', '']",2020/09/02
890,3736245,3736239,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n3', '']",2020/09/02
891,3736246,3736238,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's1', 'n2', 's2', 'n4', 's4', 'n5', 's5', '']",2020/09/02
892,3736247,3736238,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's3', 's4', 's5', '']",2020/09/02
893,3736248,3736239,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e4', 'e5', '']",2020/09/02
894,3736249,3736240,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/09/02
895,3736250,3736240,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/09/02
896,3736251,3736240,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'n2', 'o2', 'n3', 'o3', 'n4', 'o4', 'n5', '']",2020/09/02
897,3736252,3736240,"['o2', 'n5', '']",2020/09/02
898,3736253,3736240,"['o3', '']",2020/09/02
899,3736254,3736240,"['s1', 'o1', '']",2020/09/02
900,3736255,3736240,"['o1', '']",2020/09/02
901,3736256,3736240,"['e1', 'e2', 'e3', 'e4', '']",2020/09/02
902,3736257,3736240,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 'e2', 'o2', 's3', 's4', 's5', '']",2020/09/02
903,3736258,3736239,"['o2', 'o3', 'o4', 's5', 'o5', '']",2020/09/02
904,3736259,3736239,"['n2', 'n3', 'n4', 'n5', '']",2020/09/02
905,3736260,3736239,"['n1', '']",2020/09/02
906,3736262,3736239,"['o1', 'o2', 'o3', 'o5', '']",2020/09/02
907,3736263,3736239,"['o4', '']",2020/09/02
908,3736264,3736238,"['n1', 'n3', 'n5', '']",2020/09/02
909,3736265,3736238,"['e2', 's5', '']",2020/09/02
910,3736266,3736238,"['s1', 's2', 's3', 's4', 's5', 'n1', 'o1', 'e2', 'e4', 'e5', '']",2020/09/02
911,3736267,3736238,"['e1', 'e2', 'e3', 'e4', 'e5', 's2', 's3', '']",2020/09/02
912,3736345,3736344,"['n1', 'n2', 'n3', 'n4', 'n5', '']",2020/11/03
913,3736441,3736438,"['s1', 's2', 's3', 's4', 's5', 'n1', 'n2', 'n3', '']",2020/05/15
914,3736442,3736438,"['n1', 's1', 's2', '']",2020/05/15
915,3736443,3736438,"['n1', 's1', '']",2020/05/15
916,3736610,3736604,"['n1', 's1', 'o1', 'n2', 'o2', 'n3', 'n4', 'o4', 'o5', '']",2019/07/28
917,3736646,3736642,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/07
918,3736647,3736642,"['n1', 'o1', 's2', 's3', 'e3', 'e4', '']",2020/11/07
919,3736648,3736642,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 'e3', 'e4', '']",2020/11/07
920,3736649,3736643,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/07
921,3736650,3736643,"['n1', 'o1', 'n2', 'e2', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', '']",2020/11/07
922,3736651,3736643,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's2', 's3', 'n4', 's4', 's5', '']",2020/11/07
923,3736652,3736643,"['e1', 'e2', '']",2020/11/07
924,3736653,3736644,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/07
925,3736654,3736644,"['e1', 'n2', 'o3', 'o5', '']",2020/11/07
926,3736655,3736644,"['n1', 's1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 'e3', 'o3', 'n4', 'o5', '']",2020/11/07
927,3736685,3736682,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 'n4', '']",2020/11/08
928,3736686,3736682,"['s1', 'e1', 'n2', 's2', 'e2', 'o2', 'n3', 'o3', 'n4', 'o4', '']",2020/11/08
929,3736687,3736682,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's5', '']",2020/11/08
930,3736688,3736683,"['s2', 'n3', 's3', '']",2020/11/08
931,3736689,3736683,"['n3', '']",2020/11/08
932,3736690,3736683,"['s1', '']",2020/11/08
933,3736691,3736683,"['e1', 'o1', 'o2', 'o3', 's4', 'e4', 'o4', '']",2020/11/08
934,3736692,3736684,"['o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'n2', 'e2', 'n3', 's3', 'e3', '']",2020/11/08
935,3736693,3736684,"['s3', '']",2020/11/08
936,3736694,3736684,"['s1', 's2', 's3', 's4', 's5', 'n1', 'e1', 'n2', 'e3', 'e4', 'n5', '']",2020/11/08
937,3737131,3737128,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e2', '']",2020/11/12
938,3737132,3737128,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 's4', 's5', '']",2020/11/12
939,3737133,3737128,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'o2', 'o3', 'o5', '']",2020/11/12
940,3737134,3737128,"['o4', 'n5', 's5', 'o5', '']",2020/11/12
941,3737135,3737129,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 'n2', 's2', 'n3', 's3', 'n4', 'n5', 's5', '']",2020/11/12
942,3737136,3737129,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n3', 'n4', '']",2020/11/12
943,3737137,3737129,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/12
944,3737138,3737129,"['s1', 'e2', '']",2020/11/12
945,3737139,3737130,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', '']",2020/11/12
946,3737140,3737130,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e2', 'e3', 'e4', 'e5', '']",2020/11/12
947,3737141,3737130,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/12
948,3737142,3737130,"['o1', 's2', 'o2', 'n3', 'e3', 'n4', 'e5', '']",2020/11/12
949,3738793,3738790,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 'n2', 's2', 's3', 'n4', 's4', 'n5', 's5', 'e5', '']",2020/11/21
950,3738794,3738790,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e1', 'e2', 'e5', '']",2020/11/21
951,3738795,3738790,"['s1', 's2', 's3', 's4', 's5', 'n1', 'e1', 'n2', 'e2', 'o3', 'n4', 'o4', 'n5', 'e5', '']",2020/11/21
952,3738796,3738790,"['s1', 's2', 's3', 's4', 's5', 'n1', 'o1', 'n2', 'e3', 'n4', 'o4', 'n5', 'e5', 'o5', '']",2020/11/21
953,3738797,3738790,"['n3', '']",2020/11/21
954,3738798,3738791,"['s1', 'o1', 's2', 's3', 'e3', 'o3', 's5', 'o5', '']",2020/11/21
955,3738799,3738791,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's1', 's2', 's3', 's4', '']",2020/11/21
956,3738800,3738791,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'e3', 'e4', '']",2020/11/21
957,3738801,3738791,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/21
958,3738802,3738791,"['o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'e1', 's2', 's4', 's5', 'e5', '']",2020/11/21
959,3738803,3738792,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o3', '']",2020/11/21
960,3738804,3738792,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'e2', 'o2', 'e4', 'e5', 'o5', '']",2020/11/21
961,3738805,3738792,"['n2', 's2', 'n3', 'n4', '']",2020/11/21
962,3738806,3738792,"['s1', 's2', 's3', 's4', 's5', 'o1', 'o2', 'o3', 'o4', 'o5', 'n1', 'n2', 'e2', 'e3', 'n4', 'e4', 'n5', '']",2020/11/21
963,3738810,3738807,"['n1', 's1', '']",2020/11/25
964,3738811,3738807,"['o1', 'n2', 's2', 'n3', 's4', 'o4', 'n5', 's5', 'o5', '']",2020/11/25
965,3738812,3738807,"['o1', 'n2', 's2', 'n3', 's4', 'o4', 'n5', 's5', 'o5', '']",2020/11/25
966,3738813,3738807,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e2', 'o5', '']",2020/11/25
967,3738814,3738807,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e2', 'o5', '']",2020/11/25
968,3738815,3738807,"['n1', 'o2', 'n3', 's3', 'e3', 'o3', 'n5', '']",2020/11/25
969,3738816,3738807,"['n1', 'o2', 'n3', 's3', 'e3', 'o3', 'n5', '']",2020/11/25
970,3738817,3738807,"['n1', 'o2', 'n3', 's3', 'e3', 'o3', 'n5', '']",2020/11/25
971,3738818,3738807,"['n1', 'o2', 'n3', 's3', 'e3', 'o3', 'n5', '']",2020/11/25
972,3738819,3738807,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/25
973,3738820,3738807,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/25
974,3738821,3738808,"['n1', 'n2', 'n3', 'n4', 'n5', 'o4', '']",2020/11/25
975,3738822,3738807,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', '']",2020/11/25
976,3738823,3738808,"['n1', 'n2', 'n3', 'n4', 'n5', 'o4', '']",2020/11/25
977,3738824,3738808,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'e2', 'o2', 'o3', 'o4', 'e5', '']",2020/11/25
978,3738825,3738808,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'e2', 'o2', 'o3', 'o4', 'e5', '']",2020/11/25
979,3738826,3738808,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'o1', 'e2', 'o2', 'o3', 'o4', 'e5', '']",2020/11/25
980,3738827,3738809,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', 'o5', '']",2020/11/25
981,3738828,3738809,"['s1', 's2', 's3', 's4', 's5', 'n1', 'o1', 'n2', 'e2', 'o2', 'e3', 'e4', 'o4', 'n5', 'e5', '']",2020/11/25
982,3738829,3738809,"['n1', 'n2', 'n3', 'n4', 'n5', 'o1', 'o2', 'o3', 'o4', 'o5', 's2', 's3', 's4', '']",2020/11/25
983,3738830,3738809,"['n3', 'e3', '']",2020/11/25
984,3738831,3738809,"['o1', 'n2', 'e3', 's4', 'e4', 's5', '']",2020/11/25
985,3738832,3738809,"['e1', '']",2020/11/25
986,3740629,3740628,"['e2', 'e3', '']",2021/01/15
987,3740630,3740628,"['e1', 'o1', 's2', 'e2', 'o2', 's3', 'e3', 'o3', 's4', 'e4', 'o4', 's5', 'e5', 'o5', '']",2021/01/15
988,3740631,3740628,"['s1', 's2', 'e2', 's3', 's4', 's5', '']",2021/01/15
989,3740632,3740628,"['n1', 's1', 'e1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', '']",2021/01/15
990,3740633,3740628,"['o1', 'o2', 'o3', 'o4', 'o5', '']",2021/01/15
991,3740666,3740665,"['n1', 's1', 'n2', 'n3', 'n4', 'n5', '']",2021/01/15
992,3740667,3740665,"['o1', 'e3', 'o3', 'e4', 'o4', '']",2021/01/15
993,3740668,3740665,"['n2', 's2', 'n3', 'n4', 's4', '']",2021/01/15
994,3740669,3740665,"['e1', 'o1', 'o3', 'e4', 'o4', 'o5', '']",2021/01/15
995,3740670,3740665,"['e1', 'e2', 'e3', '']",2021/01/15
996,3740671,3740665,"['e2', 'o2', 'e3', 'o3', 'e4', '']",2021/01/15
997,3740675,3740672,"['o1', '']",2021/01/15
998,3740676,3740672,"['e1', 'e2', 'e3', 'e4', 'e5', 'o1', 'o2', 'o3', 'o4', 'o5', 's3', '']",2021/01/15
999,3740677,3740672,"['o3', 'o4', '']",2021/01/15
1000,3740678,3740672,"['n1', 's1', 'e1', 'n2', 's2', 'e2', '']",2021/01/15
1001,3740679,3740672,"['s1', 's2', 's3', 's4', '']",2021/01/15
1002,3740680,3740674,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', '']",2021/01/15
1003,3740681,3740674,"['n3', 'n5', '']",2021/01/15
1004,3740682,3740674,"['o2', 'n3', 'o3', 'n4', '']",2021/01/15
1005,3740683,3740674,"['e2', 'o2', 's3', 'e3', 'o3', 'e4', 'o4', 'o5', '']",2021/01/15
1006,3740684,3740674,"['n1', 'n2', 'n3', 'n4', 'n5', 's2', 's3', 's4', 's5', '']",2021/01/15
1007,3740685,3740673,"['n3', 'n4', 'n5', '']",2021/01/15
1008,3740686,3740673,"['n3', 's3', 'n4', 's4', 'n5', 'o5', '']",2021/01/15
1009,3740687,3740673,"['o1', 'o2', 'o3', 'o4', 'o5', 'n3', 'e3', 'n4', 'e4', 'n5', 's5', 'e5', '']",2021/01/15
1010,3740726,3740725,"['n2', 's2', 'o2', 'n3', 's3', '']",2021/01/15
1011,3740727,3740725,"['n1', 'e1', 'o1', 'n2', 's2', 'e2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2021/01/15
1012,3740728,3740725,"['s2', 'o2', 'n3', 's3', 'e3', 'o3', 'n4', 's4', 'o4', 'o5', '']",2021/01/15
1013,3740829,3740827,"['e1', 'o1', 'n2', 'e2', 'o2', 'e3', 'o3', 'n4', 'e4', 'o4', 'n5', 'e5', 'o5', '']",2021/01/14
1014,3740830,3740827,"['o1', 'n2', 'o2', 'e3', 'o3', 'n4', 's4', 'e4', 'o4', 'o5', '']",2021/01/14
1015,3740831,3740827,"['o2', 'n3', 'e3', 'o3', 'n4', 'e4', 'n5', 'e5', 'o5', '']",2021/01/14
1016,3740832,3740827,"['s3', 'o4', 'n5', 'o5', '']",2021/01/14
1017,3740833,3740828,"['n1', 'e1', 'n2', 'e2', 'e3', '']",2021/01/14
1018,3740834,3740828,"['n1', 'e1', '']",2021/01/14
1019,3740835,3740828,"['o1', '']",2021/01/14
1020,3740840,3740839,"['n1', 'n2', '']",2021/01/14
1021,3740841,3740839,"['e1', 'e2', 'e3', 'e4', 'e5', '']",2021/01/14
1022,3740842,3740839,"['n2', 'e3', 'n5', 'o5', '']",2021/01/14
1023,3740843,3740839,"['n2', 'n4', '']",2021/01/14
1024,3740844,3740839,"['n1', 'n2', 'n4', 's4', 'n5', 's5', '']",2021/01/14
1025,3740849,3740847,"['s1', 's2', 's3', 's4', 's5', 'e1', 'e2', 'e3', 'e4', 'e5', '']",2021/01/15
1026,3740850,3740847,"['n1', 'n2', 'n3', 'n4', 'n5', 'e2', 'o2', 'e3', 'o3', 'e4', 'o4', 'o5', '']",2021/01/15
1027,3740855,3740854,"['s1', 's2', 's3', 's4', 's5', 'n2', 'e3', 'e4', 'o5', '']",2021/01/15
1028,3740856,3740854,"['n4', 's4', 'e4', 'o4', 'n5', 's5', 'e5', 'o5', '']",2021/01/15
1029,3740857,3740854,"['n1', 'o1', 'n3', 'o3', 'n4', 'o4', 'n5', 'e5', 'o5', '']",2021/01/15
1030,3740861,3740858,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e2', 'o2', 'e3', 'o3', 'o4', 'o5', '']",2021/01/15
1031,3740862,3740858,"['s1', 'n4', 's4', 'e4', 'n5', 's5', '']",2021/01/15
1032,3740865,3740863,"['n1', 'n2', 'n3', 'n4', 'n5', 's1', 's2', 's3', 's4', 's5', 'e2', 'o2', 'e3', 'o3', 'o4', 'o5', '']",2021/01/15
