,Identifiant,Espèce,Date Création,Latitude,Longitude,ext:loc-sur-tronc
2461,3799860,Physconia distorta ,2021-08-17 14:50:15,45.76506,3.04195,s3;
2462,3799861,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-08-17 14:50:15,45.76506,3.04195,n2;o2;o3;n5;
2463,3799862,Melanelixia glabratula/subaurifera,2021-08-17 14:50:16,45.76506,3.04195,o2;o3;o4;
2464,3799863,Evernia prunastri (L.) Ach. [1810],2021-08-17 14:55:09,45.76509,3.04187,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s1;
2465,3799864,Parmelia sulcata ,2021-08-17 14:55:10,45.76509,3.04187,e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n1;s1;n3;n4;s4;n5;
2466,3799865,autres Melanohalea,2021-08-17 14:55:11,45.76509,3.04187,n1;n2;e3;n4;n5;
2467,3799866,Amandinea punctata/Lecidella elaeochroma,2021-08-17 14:55:11,45.76509,3.04187,n2;
2468,3799867,Lecanora sp.,2021-08-17 14:55:13,45.76509,3.04187,e1;e2;e3;e4;e5;n1;n2;n3;o3;o4;o5;
2469,3799868,Flavoparmelia caperata/soredians,2021-08-17 14:55:13,45.76509,3.04187,n3;o3;n4;o4;
2470,3799869,Hypogymnia physodes/tubulosa,2021-08-17 14:55:13,45.76509,3.04187,n1;n2;n4;n5;o5;
2471,3799870,Candelaria concolor ,2021-08-17 14:55:14,45.76509,3.04187,s1;e1;s2;e2;o3;s4;s5;o5;
2472,3799871,Melanohalea exasperata ,2021-08-17 14:55:14,45.76509,3.04187,n1;s1;n2;s2;o2;s3;e3;o3;e4;o4;e5;o5;
2473,3799872,autre lichen foliacé,2021-08-17 14:55:14,45.76509,3.04187,n1;
2474,3799873,Physcia aipolia/stellaris,2021-08-17 14:57:53,45.76509,3.04187,s1;o1;s2;e2;e3;o3;e4;o4;s5;e5;o5;
2475,3799874,Physcia adscendens/tenella,2021-08-17 14:57:57,45.76509,3.04187,s1;s2;s3;s4;s5;o3;e4;o4;n5;o5;
2476,3799875,Physconia distorta ,2021-08-17 14:57:57,45.76509,3.04187,o1;
2477,3799876,Melanelixia glabratula/subaurifera,2021-08-17 14:57:57,45.76509,3.04187,e3;
2478,3799877,Parmelina tiliacea/pastillifera,2021-08-17 14:57:58,45.76509,3.04187,s2;s4;
2480,3800688,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-08-27 16:45:42,48.89956,2.33829,s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;n1;e1;n2;e2;n3;e3;n4;
2481,3800689,Candelaria concolor ,2021-08-27 16:49:06,48.89956,2.33829,s1;o1;s2;s4;
2482,3800690,Xanthoria parietina (L.) Th.Fr. [1860],2021-08-27 16:50:44,48.89956,2.33829,n1;s1;e1;s2;s3;e3;s4;
2483,3800691,autre lichen crustacé,2021-08-27 16:54:35,48.89956,2.33829,e1;e2;e4;e5;
2488,3802749,Evernia prunastri (L.) Ach. [1810],2021-09-21 19:17:53,45.7601,3.06383,n1;o2;n3;e4;e5;o5;
2489,3802750,Xanthoria parietina (L.) Th.Fr. [1860],2021-09-21 19:17:53,45.7601,3.06383,n1;n2;n3;n4;n5;o2;e3;s4;e4;o4;e5;o5;
2490,3802751,autre lichen foliacé,2021-09-21 19:17:53,45.7601,3.06383,s1;s2;s3;s4;s5;n1;o1;o2;o3;o5;
2491,3802752,Parmelia sulcata ,2021-09-21 19:17:54,45.7601,3.06383,e1;e2;e3;e4;e5;n1;n2;n4;o4;n5;
2492,3802753,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-09-21 19:17:54,45.7601,3.06383,n3;n4;
2493,3802754,Melanohalea exasperata ,2021-09-21 19:17:55,45.7601,3.06383,o2;s3;
2494,3802755,Melanelixia glabratula/subaurifera,2021-09-21 19:17:55,45.7601,3.06383,s2;s3;s5;
2495,3802756,Physconia distorta ,2021-09-21 19:17:55,45.7601,3.06383,n1;o1;n2;e2;o2;n3;e3;o3;n4;e4;e5;
2496,3802757,Physcia adscendens/tenella,2021-09-21 19:17:56,45.7601,3.06383,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o5;
2497,3802758,Ramalina fraxinea (L.) Ach. [1810],2021-09-21 19:17:56,45.7601,3.06383,n3;
2498,3802759,Physcia aipolia/stellaris,2021-09-21 19:19:47,45.7601,3.06383,o5;
2499,3802760,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-09-21 19:19:48,45.7601,3.06383,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2500,3802761,Lecanora sp.,2021-09-21 19:19:48,45.7601,3.06383,n1;n2;n3;n4;n5;e1;o2;e3;
2501,3802762,autres Melanohalea,2021-09-21 19:19:48,45.7601,3.06383,n1;n2;n3;
2502,3802763,Evernia prunastri (L.) Ach. [1810],2021-09-21 19:29:22,45.76015,3.06383,n1;e1;e2;o4;e5;
2503,3802764,Xanthoria parietina (L.) Th.Fr. [1860],2021-09-21 19:29:22,45.76015,3.06383,n1;n2;n3;n4;n5;s1;o1;s2;o3;o4;o5;
2504,3802765,autre lichen foliacé,2021-09-21 19:29:22,45.76015,3.06383,s2;
2505,3802766,Parmelia sulcata ,2021-09-21 19:29:23,45.76015,3.06383,n1;e1;
2506,3802767,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-09-21 19:29:23,45.76015,3.06383,n1;e1;n2;n3;o3;e4;e5;
2507,3802768,Melanohalea exasperata ,2021-09-21 19:29:23,45.76015,3.06383,e2;e3;
2508,3802769,Physconia distorta ,2021-09-21 19:29:24,45.76015,3.06383,n1;s1;e1;o1;n2;s2;e2;n3;n4;e4;o5;
2509,3802770,Physcia adscendens/tenella,2021-09-21 19:29:24,45.76015,3.06383,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s1;s2;s3;s4;
2510,3802771,Ramalina fraxinea (L.) Ach. [1810],2021-09-21 19:29:25,45.76015,3.06383,n2;
2511,3802772,Physcia aipolia/stellaris,2021-09-21 19:29:25,45.76015,3.06383,o1;e3;e4;
2512,3802773,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-09-21 19:30:38,45.76015,3.06383,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2513,3802774,autres Melanohalea,2021-09-21 19:30:38,45.76015,3.06383,n2;
2514,3802775,Evernia prunastri (L.) Ach. [1810],2021-09-21 19:36:34,45.76023,3.06382,e1;n2;n3;e3;n4;e4;o4;n5;
2515,3802776,Xanthoria parietina (L.) Th.Fr. [1860],2021-09-21 19:36:34,45.76023,3.06382,n1;n2;s2;e2;n3;s3;e3;n4;s4;s5;e5;
2516,3802777,Parmelia sulcata ,2021-09-21 19:36:34,45.76023,3.06382,e1;e2;e3;e4;e5;n1;s1;o1;n2;n3;n4;s4;o4;s5;
2517,3802778,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-09-21 19:36:35,45.76023,3.06382,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o2;s3;o3;s4;o4;s5;o5;
2518,3802779,Melanohalea exasperata ,2021-09-21 19:36:35,45.76023,3.06382,n1;n2;n3;n4;n5;s1;e2;e3;s4;o4;
2519,3802780,Melanelixia glabratula/subaurifera,2021-09-21 19:36:36,45.76023,3.06382,s1;o1;e5;
2520,3802781,Physconia distorta ,2021-09-21 19:36:36,45.76023,3.06382,o1;n2;s2;o2;n4;s4;o4;e5;o5;
2521,3802782,Physcia adscendens/tenella,2021-09-21 19:36:36,45.76023,3.06382,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2522,3802783,Ramalina fraxinea (L.) Ach. [1810],2021-09-21 19:36:37,45.76023,3.06382,n1;e1;e2;n3;n5;e5;
2523,3802784,Physcia aipolia/stellaris,2021-09-21 19:36:37,45.76023,3.06382,o4;
2524,3802785,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-09-21 19:39:26,45.76023,3.06382,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2525,3802786,Lecanora sp.,2021-09-21 19:39:26,45.76023,3.06382,n1;n2;n3;n4;n5;e1;s2;e5;
2526,3802787,Pseudevernia furfuracea (L.) Zopf [1903],2021-09-21 19:39:26,45.76023,3.06382,n5;e5;
2527,3802788,Physconia grisea (Lam.) Poelt [1965],2021-09-21 19:39:27,45.76023,3.06382,n2;
2528,3802789,autre lichen foliacé,2021-09-21 19:39:27,45.76023,3.06382,n2;
2529,3802790,Flavoparmelia caperata/soredians,2021-09-21 19:39:27,45.76023,3.06382,n2;o2;
2533,3803843,Evernia prunastri (L.) Ach. [1810],2021-09-27 17:08:22,45.74029,3.06038,n1;n2;n3;n4;n5;e1;e3;o3;e4;o4;e5;
2534,3803844,Pseudevernia furfuracea (L.) Zopf [1903],2021-09-27 17:08:23,45.74029,3.06038,n5;
2535,3803845,Candelariella sp.,2021-09-27 17:08:24,45.74029,3.06038,e1;n2;e2;e3;e4;s5;o5;
2536,3803846,autre lichen foliacé,2021-09-27 17:08:24,45.74029,3.06038,s2;s3;
2537,3803847,Parmelia sulcata ,2021-09-27 17:08:25,45.74029,3.06038,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2538,3803848,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-09-27 17:08:25,45.74029,3.06038,o1;o2;o3;o4;o5;n1;e1;e2;n3;e3;n5;
2539,3803849,Physconia distorta ,2021-09-27 17:08:25,45.74029,3.06038,s1;e1;o1;s2;o2;n3;o3;s4;s5;
2540,3803850,Melanelixia glabratula/subaurifera,2021-09-27 17:08:26,45.74029,3.06038,o1;e2;e3;o4;
2541,3803851,Hypogymnia physodes/tubulosa,2021-09-27 17:08:26,45.74029,3.06038,n2;n5;
2542,3803852,Punctelia sp.,2021-09-27 17:08:27,45.74029,3.06038,n4;
2543,3803853,Physcia aipolia/stellaris,2021-09-27 17:10:17,45.74029,3.06038,s1;s2;s3;s4;s5;o1;e2;o2;
2544,3803854,Lecanora sp.,2021-09-27 17:10:17,45.74029,3.06038,e1;e2;e3;e4;e5;s1;n2;s3;s4;
2545,3803855,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-09-27 17:10:17,45.74029,3.06038,s1;s2;
2546,3803856,Melanohalea exasperata ,2021-09-27 17:10:18,45.74029,3.06038,n3;
2547,3803857,Evernia prunastri (L.) Ach. [1810],2021-09-27 17:15:21,45.7402,3.06033,n1;o1;n2;o2;n4;n5;
2548,3803858,Pseudevernia furfuracea (L.) Zopf [1903],2021-09-27 17:15:22,45.7402,3.06033,n5;
2549,3803859,Candelariella sp.,2021-09-27 17:15:22,45.7402,3.06033,n1;s1;n2;s4;n5;e5;
2550,3803860,Parmelia sulcata ,2021-09-27 17:15:22,45.7402,3.06033,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;s2;s3;s4;o4;o5;
2551,3803861,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-09-27 17:15:23,45.7402,3.06033,n1;o1;n2;
2552,3803862,Physconia distorta ,2021-09-27 17:15:23,45.7402,3.06033,o1;e2;o2;s4;
2553,3803863,Melanelixia glabratula/subaurifera,2021-09-27 17:15:24,45.7402,3.06033,e1;n2;e4;n5;e5;
2554,3803864,Hypogymnia physodes/tubulosa,2021-09-27 17:15:24,45.7402,3.06033,n2;
2555,3803865,Physcia aipolia/stellaris,2021-09-27 17:15:24,45.7402,3.06033,o1;o2;o3;o4;o5;e1;e2;
2556,3803866,Lecanora sp.,2021-09-27 17:15:25,45.7402,3.06033,e1;e2;e3;e4;e5;o1;o2;n4;n5;
2557,3803867,Melanohalea exasperata ,2021-09-27 17:17:05,45.7402,3.06033,e1;
2558,3803868,Ramalina fraxinea (L.) Ach. [1810],2021-09-27 17:17:05,45.7402,3.06033,o1;o2;
2559,3803869,Physcia adscendens/tenella,2021-09-27 17:17:06,45.7402,3.06033,e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s1;s4;n5;s5;
2560,3803870,Evernia prunastri (L.) Ach. [1810],2021-09-27 17:21:47,45.74011,3.0603,n4;n5;
2561,3803871,Parmelia sulcata ,2021-09-27 17:21:48,45.74011,3.0603,n1;n2;n3;n4;n5;e1;e2;o2;e3;e4;
2562,3803872,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-09-27 17:21:48,45.74011,3.0603,n1;o1;n2;o2;n3;o3;n4;
2563,3803873,Physconia distorta ,2021-09-27 17:21:49,45.74011,3.0603,n3;s3;e3;n4;n5;
2564,3803874,Melanelixia glabratula/subaurifera,2021-09-27 17:21:49,45.74011,3.0603,o3;
2565,3803875,Hypogymnia physodes/tubulosa,2021-09-27 17:21:50,45.74011,3.0603,n3;n5;
2566,3803876,Physcia aipolia/stellaris,2021-09-27 17:21:50,45.74011,3.0603,n1;s1;o1;n3;s3;e3;o3;s4;o4;e5;o5;
2567,3803877,Lecanora sp.,2021-09-27 17:21:50,45.74011,3.0603,n1;s1;o1;n3;s3;e3;o3;s4;o4;e5;o5;
2568,3803878,Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979],2021-09-27 17:21:51,45.74011,3.0603,e2;e4;
2569,3803879,Melanohalea exasperata ,2021-09-27 17:21:51,45.74011,3.0603,o3;
2570,3803880,Ramalina fraxinea (L.) Ach. [1810],2021-09-27 17:24:04,45.74011,3.0603,o3;
2571,3803881,Physcia adscendens/tenella,2021-09-27 17:24:04,45.74011,3.0603,n1;n2;n3;n4;n5;o2;o3;
2572,3803882,Xanthoria parietina (L.) Th.Fr. [1860],2021-09-27 17:24:04,45.74011,3.0603,n2;n3;n4;
2573,3803883,autres Melanohalea,2021-09-27 17:24:05,45.74011,3.0603,n2;
2574,3803884,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-09-27 17:24:05,45.74011,3.0603,s1;e1;
2577,3804400,Physcia adscendens/tenella,2021-09-30 15:35:12,47.59646,1.32931,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2578,3804401,Diploicia canescens (Dicks.) A.Massal. [1852],2021-09-30 15:35:13,47.59646,1.32931,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2579,3804402,Candelaria concolor ,2021-09-30 15:35:13,47.59646,1.32931,o1;o2;o3;o4;o5;n1;n2;n5;e5;
2580,3804403,Physconia grisea (Lam.) Poelt [1965],2021-09-30 15:35:14,47.59646,1.32931,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2581,3804404,Physcia leptalea (Ach.) DC. [1805],2021-09-30 15:35:14,47.59646,1.32931,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2582,3804407,Physcia adscendens/tenella,2021-09-30 15:39:03,47.59667,1.32911,s1;s2;s3;s4;s5;
2583,3804408,Diploicia canescens (Dicks.) A.Massal. [1852],2021-09-30 15:39:03,47.59667,1.32911,n1;n2;n3;n4;n5;s1;s2;s4;s5;
2584,3804409,Candelaria concolor ,2021-09-30 15:39:03,47.59667,1.32911,s1;s2;s3;s4;s5;e1;o1;o2;e3;o4;
2585,3804410,Physconia grisea (Lam.) Poelt [1965],2021-09-30 15:39:04,47.59667,1.32911,s1;s2;s3;s4;s5;
2586,3804411,Physcia leptalea (Ach.) DC. [1805],2021-09-30 15:39:04,47.59667,1.32911,s1;s2;s3;s4;s5;
2587,3804412,Physconia distorta ,2021-09-30 15:39:05,47.59667,1.32911,o1;o2;o3;o4;o5;
2588,3804413,Melanelixia glabratula/subaurifera,2021-09-30 15:39:05,47.59667,1.32911,o2;o3;o5;
2590,3804415,Ramalina farinacea (L.) Ach. [1810],2021-09-30 15:47:17,47.59643,1.32957,n1;n2;s3;n4;n5;
2591,3804416,Diploicia canescens (Dicks.) A.Massal. [1852],2021-09-30 15:51:07,47.59643,1.32957,s1;s2;o2;s3;s4;o4;s5;o5;
2592,3804417,Physcia adscendens/tenella,2021-09-30 15:51:07,47.59643,1.32957,e1;e2;e3;e4;e5;
2593,3804418,autre lichen crustacé,2021-09-30 15:51:07,47.59643,1.32957,e1;n2;e2;n3;s4;e4;n5;e5;
2595,3804461,Amandinea punctata/Lecidella elaeochroma,2021-09-30 17:32:11,47.59829,1.33078,n1;n2;n3;n4;n5;
2596,3804462,Melanohalea exasperata ,2021-09-30 17:33:11,47.59829,1.33078,n1;n2;
2597,3804463,Xanthoria parietina (L.) Th.Fr. [1860],2021-09-30 17:33:54,47.59829,1.33078,n1;n2;n4;
2598,3804464,Candelariella sp.,2021-09-30 17:34:32,47.59829,1.33078,n3;n4;n5;
2604,3804592,Parmelia sulcata ,2021-10-01 09:55:00,47.5963,1.3292,n1;s1;e1;n2;s2;e2;o2;n3;s3;e3;n4;s4;e4;o4;n5;s5;e5;o5;
2605,3804593,Diploicia canescens (Dicks.) A.Massal. [1852],2021-10-01 09:56:15,47.5963,1.3292,s1;n2;s2;n3;o3;n4;s4;o4;n5;s5;o5;
2606,3804594,Ramalina farinacea (L.) Ach. [1810],2021-10-01 09:56:33,47.59679,1.32931,n1;
2607,3804595,Diploicia canescens (Dicks.) A.Massal. [1852],2021-10-01 09:56:34,47.59679,1.32931,n1;
2608,3804596,Candelaria concolor ,2021-10-01 09:56:34,47.59679,1.32931,n1;n2;n3;n4;n5;
2609,3804597,Parmelia saxatilis (L.) Ach. [1803],2021-10-01 09:56:34,47.59679,1.32931,n3;
2610,3804598,autre lichen crustacé,2021-10-01 09:56:35,47.59679,1.32931,e2;
2611,3804599,Physcia adscendens/tenella,2021-10-01 09:57:05,47.5963,1.3292,n1;s1;e1;n2;s2;e2;n3;s3;e3;n4;s4;e4;n5;s5;e5;
2612,3804600,Parmelia sulcata ,2021-10-01 09:57:13,47.59654,1.32926,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o2;o4;o5;
2613,3804601,Diploicia canescens (Dicks.) A.Massal. [1852],2021-10-01 09:57:13,47.59654,1.32926,s1;n2;s2;n3;o3;n4;s4;o4;n5;s5;o5;
2614,3804602,Physcia adscendens/tenella,2021-10-01 09:57:14,47.59654,1.32926,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;
2615,3804603,Candelaria concolor ,2021-10-01 09:57:14,47.59654,1.32926,s1;s2;o2;s3;e3;o3;s5;
2616,3804604,Pertusaria pertusa ,2021-10-01 09:57:15,47.59654,1.32926,o1;o2;o3;
2617,3804605,Candelaria concolor ,2021-10-01 09:58:12,47.5963,1.3292,s1;s2;o2;n3;s3;o3;e4;s5;
2618,3804606,Diploicia canescens (Dicks.) A.Massal. [1852],2021-10-01 09:58:18,47.59723,1.32902,n1;n2;n3;n4;n5;
2619,3804607,Candelariella sp.,2021-10-01 09:58:18,47.59723,1.32902,o1;n3;o3;n4;o4;o5;
2620,3804608,Amandinea punctata/Lecidella elaeochroma,2021-10-01 09:58:18,47.59723,1.32902,o2;o3;n4;o4;n5;o5;
2621,3804609,Flavoparmelia caperata/soredians,2021-10-01 09:58:19,47.59723,1.32902,n1;n4;
2622,3804610,Parmelina tiliacea/pastillifera,2021-10-01 09:58:19,47.59723,1.32902,n1;n2;n3;n5;
2623,3804611,Ramalina fastigiata (Pers.) Ach. [1810],2021-10-01 09:58:20,47.59723,1.32902,n1;n2;n4;n5;
2624,3804612,Pseudevernia furfuracea (L.) Zopf [1903],2021-10-01 09:58:20,47.59723,1.32902,n1;n2;
2625,3804613,Parmelina tiliacea/pastillifera,2021-10-01 09:58:20,47.59723,1.32902,n1;n2;n5;
2626,3804614,Pertusaria pertusa ,2021-10-01 09:58:41,47.5963,1.3292,o1;o2;o3;
2627,3804615,Physconia grisea (Lam.) Poelt [1965],2021-10-01 09:59:35,47.59669,1.32911,s1;e1;e2;s3;e5;
2628,3804616,Ramalina fastigiata (Pers.) Ach. [1810],2021-10-01 09:59:36,47.59669,1.32911,n3;n4;s5;
2629,3804617,Amandinea punctata/Lecidella elaeochroma,2021-10-01 09:59:36,47.59669,1.32911,s1;o1;s2;o2;o3;o4;s5;o5;
2630,3804618,Amandinea punctata/Lecidella elaeochroma,2021-10-01 09:59:36,47.59669,1.32911,s1;o1;s2;o2;o3;o4;s5;o5;
2631,3804619,Pertusaria pertusa ,2021-10-01 09:59:37,47.59669,1.32911,n1;o1;n2;n3;n4;
2632,3804620,Pertusaria pertusa ,2021-10-01 09:59:37,47.59669,1.32911,n1;o1;n2;n3;n4;
2633,3804621,Parmelia sulcata ,2021-10-01 09:59:37,47.59669,1.32911,n1;o1;n2;n3;n4;
2634,3804622,Parmelia sulcata ,2021-10-01 09:59:37,47.59669,1.32911,n1;o1;n2;n3;n4;
2640,3804663,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-10-01 11:37:58,47.5976,1.32898,e1;
2641,3804664,Candelaria concolor ,2021-10-01 11:37:58,47.5976,1.32898,n1;s1;e1;o1;s2;e2;o2;s3;e3;o3;s4;e4;o4;n5;s5;e5;o5;
2642,3804665,Flavoparmelia caperata/soredians,2021-10-01 11:37:58,47.5976,1.32898,o2;s3;s4;o4;s5;o5;
2644,3804667,Amandinea punctata/Lecidella elaeochroma,2021-10-01 11:40:05,47.59744,1.32901,n1;s1;e1;o1;
2645,3804668,Flavoparmelia caperata/soredians,2021-10-01 11:40:22,47.59794,1.32893,s3;o3;
2646,3804669,Flavoparmelia caperata/soredians,2021-10-01 11:40:36,47.59768,1.32898,e3;o3;
2647,3804670,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-10-01 11:40:36,47.59768,1.32898,e1;
2648,3804671,Candelaria concolor ,2021-10-01 11:40:36,47.59768,1.32898,n1;n3;
2649,3804672,Amandinea punctata/Lecidella elaeochroma,2021-10-01 11:40:37,47.59768,1.32898,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2650,3804673,Parmelina tiliacea/pastillifera,2021-10-01 11:40:37,47.59768,1.32898,n1;
2654,3804677,Amandinea punctata/Lecidella elaeochroma,2021-10-01 11:43:10,47.59772,1.32895,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;s2;s3;s4;s5;
2655,3804678,Candelaria concolor ,2021-10-01 11:43:11,47.59772,1.32895,n1;n2;n3;n4;n5;o1;s2;o2;o3;o4;
2656,3804679,Physcia adscendens/tenella,2021-10-01 11:43:11,47.59772,1.32895,n1;n2;n3;n4;n5;
2657,3804680,Flavoparmelia caperata/soredians,2021-10-01 11:43:11,47.59772,1.32895,s1;s4;s5;o5;
2658,3804681,autre lichen fruticuleux,2021-10-01 11:43:12,47.59772,1.32895,s1;s2;s3;s4;s5;
2659,3804682,Amandinea punctata/Lecidella elaeochroma,2021-10-01 11:44:00,47.59776,1.32895,n1;e1;n2;s2;e2;n3;s3;e3;n4;s4;n5;s5;e5;
2660,3804683,Candelaria concolor ,2021-10-01 11:44:00,47.59776,1.32895,n1;o1;n2;o2;n3;o3;n4;o4;n5;
2661,3804684,Physcia adscendens/tenella,2021-10-01 11:44:01,47.59776,1.32895,n1;n2;n3;n4;n5;
2662,3804685,Flavoparmelia caperata/soredians,2021-10-01 11:44:01,47.59776,1.32895,s1;s4;s5;o5;
2663,3804686,Punctelia sp.,2021-10-01 11:44:02,47.59776,1.32895,s1;s2;s3;s4;s5;
2667,3805746,Evernia prunastri (L.) Ach. [1810],2021-10-07 14:53:04,45.74005,3.0607,n1;s1;n2;o2;n4;e4;
2668,3805747,Ramalina fraxinea (L.) Ach. [1810],2021-10-07 14:53:04,45.74005,3.0607,o1;n2;e2;n4;n5;
2669,3805748,Xanthoria parietina (L.) Th.Fr. [1860],2021-10-07 14:53:04,45.74005,3.0607,n1;e1;o1;n2;e2;s3;e3;o3;s4;n5;s5;e5;
2670,3805749,autre lichen foliacé,2021-10-07 14:53:05,45.74005,3.0607,s1;s2;s3;s4;
2671,3805750,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-10-07 14:53:07,45.74005,3.0607,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;o1;e2;o2;e3;o3;e4;
2672,3805751,Melanohalea exasperata ,2021-10-07 14:53:07,45.74005,3.0607,n3;o3;n4;e4;s5;
2673,3805752,Melanelixia glabratula/subaurifera,2021-10-07 14:53:07,45.74005,3.0607,s1;n3;s3;o4;
2674,3805753,Parmelia sulcata ,2021-10-07 14:53:08,45.74005,3.0607,n1;o1;n3;e3;n4;e4;n5;
2675,3805754,Physconia distorta ,2021-10-07 14:53:08,45.74005,3.0607,n1;s1;e1;o1;n2;s2;e2;o2;n3;e3;n4;s5;e5;
2676,3805755,Physconia grisea (Lam.) Poelt [1965],2021-10-07 14:53:09,45.74005,3.0607,o4;
2677,3805756,Physcia aipolia/stellaris,2021-10-07 14:56:24,45.74005,3.0607,e4;
2678,3805757,Physcia adscendens/tenella,2021-10-07 14:56:24,45.74005,3.0607,n1;n2;n3;n4;n5;s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;
2679,3805758,Phaeophyscia orbicularis (Neck.) Moberg [1977],2021-10-07 14:56:24,45.74005,3.0607,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;n3;n5;
2680,3805759,Lecanora sp.,2021-10-07 14:56:25,45.74005,3.0607,s1;s2;s3;s4;s5;e1;e2;e3;e4;e5;o1;o2;n3;o3;n4;o4;n5;
2681,3805760,Amandinea punctata/Lecidella elaeochroma,2021-10-07 14:56:25,45.74005,3.0607,n3;s4;n5;e5;
2682,3805761,autre lichen foliacé,2021-10-07 14:56:26,45.74005,3.0607,o4;o5;
2683,3805762,Punctelia sp.,2021-10-07 14:56:27,45.74005,3.0607,n1;
2684,3805763,Evernia prunastri (L.) Ach. [1810],2021-10-07 15:01:45,45.74007,3.06072,
2685,3805764,Ramalina fraxinea (L.) Ach. [1810],2021-10-07 15:01:45,45.74007,3.06072,n2;
2686,3805765,Xanthoria parietina (L.) Th.Fr. [1860],2021-10-07 15:01:46,45.74007,3.06072,s1;s2;s3;s4;s5;o1;o2;o3;o4;o5;n2;e2;n3;e3;e4;e5;
2687,3805766,autre lichen foliacé,2021-10-07 15:01:46,45.74007,3.06072,e1;e3;e5;
2688,3805767,Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988],2021-10-07 15:01:46,45.74007,3.06072,n1;n2;n3;n4;n5;s1;e1;o1;e2;o2;s3;o3;s4;o4;s5;
2689,3805768,Melanohalea exasperata ,2021-10-07 15:01:47,45.74007,3.06072,n1;o2;n3;n4;
2690,3805769,Melanelixia glabratula/subaurifera,2021-10-07 15:01:47,45.74007,3.06072,n1;n4;n5;
2691,3805770,Parmelia sulcata ,2021-10-07 15:01:48,45.74007,3.06072,n1;n2;n3;n4;n5;
2692,3805771,Physconia distorta ,2021-10-07 15:01:48,45.74007,3.06072,s1;e1;o1;s2;o2;n3;s3;e4;e5;
2693,3805772,Physconia grisea (Lam.) Poelt [1965],2021-10-07 15:01:49,45.74007,3.06072,s1;
2694,3805773,Physcia aipolia/stellaris,2021-10-07 15:04:07,45.74007,3.06072,e2;s3;
