"Identifiant unique",Identifiant,Espèce,"Numéro nomenclatural","Nom retenu","Numéro nomenclatural nom retenu",Famille,"Référentiel taxonomique",Certitude,"Type d'observation","Source de la saisie",Spontanéité,Latitude,Longitude,"Référentiel Géographique",Pays,Commune,"Identifiant Commune","Floutage (niveau de localisation diffusé)",Altitude,Lieu-dit,Milieu,Date,Notes,"Programme de sciences participatives ou observatoire citoyen","Mots Clés","Lien vers l'observation sur IdentiPlante",Image(s),Auteur,"Cohérence entre la localité et les coordonnées GPS","Précision de la localisation",Station,"Indicateur de fiabilité","Détermination validée sur IdentiPlante","Score IdentiPlante",Abondance,Phénologie,"Présence d'un échantillon d'herbier","Date Création","Date Modification",Transmis,"Date Transmission",Observateur,"Structure de l'observateur",Déterminateur,"Source bibliographique",ext:altitude-releve,ext:circonference,ext:face-ombre,ext:latitude-releve,ext:longitude-releve,ext:num_arbre,ext:rue,ext:rue-arbres,ext:id_obs_arbre,ext:loc-sur-tronc,ext:com-arbres,ext:latitude-arbres,ext:longitude-arbres,ext:altitude-arbres
urn:lsid:tela-botanica.org:cel:3796693,3796693,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979]",59213,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt, 1979",59213,Physciaceae,taxreflich,certain,"observation de terrain",widget,1,45.76981,3.13662,WGS84,FR,Clermont-Ferrand,63113,précise,345,,,2021/07/27,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-07-27 13:02:44","2021-07-27 13:02:44",oui,"2021-07-27 13:02:44",,,,,,,,,,,"Rue Jean-Auguste Senèze",,3796673,e5;,,,,
urn:lsid:tela-botanica.org:cel:3796694,3796694,"Xanthoria parietina (L.) Th.Fr. [1860]",59568,"Xanthoria parietina (L.) Th.Fr., 1860",59568,Teloschistaceae,taxreflich,certain,"observation de terrain",widget,1,45.76981,3.13662,WGS84,FR,Clermont-Ferrand,63113,précise,345,,,2021/07/27,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-07-27 13:02:45","2021-07-27 13:02:45",oui,"2021-07-27 13:02:45",,,,,,,,,,,"Rue Jean-Auguste Senèze",,3796673,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;s1;o1;s2;o2;s4;o4;s5;o5;,,,,
urn:lsid:tela-botanica.org:cel:3796695,3796695,"Flavoparmelia caperata/soredians",652940,"Flavoparmelia caperata/soredians",652940,,taxreflich,certain,"observation de terrain",widget,1,45.76981,3.13662,WGS84,FR,Clermont-Ferrand,63113,précise,345,,,2021/07/27,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-07-27 13:02:45","2021-07-27 13:02:45",oui,"2021-07-27 13:02:45",,,,,,,,,,,"Rue Jean-Auguste Senèze",,3796673,o3;o5;,,,,
urn:lsid:tela-botanica.org:cel:3798041,3798041,"Prunus serrulata Lindl.",53648,"Prunus serrulata Lindl.",53648,Rosaceae,bdtfx,certain,"observation de terrain",widget,1,45.75360,3.13054,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:47:33","2021-08-03 12:47:33",oui,"2021-08-03 12:47:33",,,,,,64,aucune,45.75357828771799,3.1304597854614262,1,"Avenue du Roussillon","Avenue du Roussillon",,,,,,
urn:lsid:tela-botanica.org:cel:3798042,3798042,"Prunus serrulata Lindl.",53648,"Prunus serrulata Lindl.",53648,Rosaceae,bdtfx,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:47:34","2021-08-03 12:47:34",oui,"2021-08-03 12:47:34",,,,,,57,aucune,45.75357828771799,3.1304597854614262,2,"Avenue du Roussillon","Avenue du Roussillon",,,,,,
urn:lsid:tela-botanica.org:cel:3798043,3798043,"Prunus serrulata Lindl.",53648,"Prunus serrulata Lindl.",53648,Rosaceae,bdtfx,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:47:34","2021-08-03 12:47:34",oui,"2021-08-03 12:47:34",,,,,,60,aucune,45.75357828771799,3.1304597854614262,3,"Avenue du Roussillon","Avenue Jean Moulin",,,,,,
urn:lsid:tela-botanica.org:cel:3798044,3798044,"Physcia adscendens/tenella",196232,"Physcia adscendens/tenella",196232,,taxreflich,certain,"observation de terrain",widget,1,45.75360,3.13054,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:50:01","2021-08-03 12:50:01",oui,"2021-08-03 12:50:01",,,,,,,,,,,"Avenue du Roussillon",,3798041,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o3;o4;,,,,
urn:lsid:tela-botanica.org:cel:3798045,3798045,"Xanthoria parietina (L.) Th.Fr. [1860]",59568,"Xanthoria parietina (L.) Th.Fr., 1860",59568,Teloschistaceae,taxreflich,certain,"observation de terrain",widget,1,45.75360,3.13054,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:50:01","2021-08-03 12:50:01",oui,"2021-08-03 12:50:01",,,,,,,,,,,"Avenue du Roussillon",,3798041,n1;n2;n3;n4;n5;e1;o1;e2;e3;s4;o4;,,,,
urn:lsid:tela-botanica.org:cel:3798046,3798046,"Candelaria concolor ",58792,"Candelaria concolor (Dicks.) Stein",58792,Candelariaceae,taxreflich,certain,"observation de terrain",widget,1,45.75360,3.13054,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:50:02","2021-08-03 12:50:02",oui,"2021-08-03 12:50:02",,,,,,,,,,,"Avenue du Roussillon",,3798041,n1;,,,,
urn:lsid:tela-botanica.org:cel:3798047,3798047,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979]",59213,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt, 1979",59213,Physciaceae,taxreflich,certain,"observation de terrain",widget,1,45.75360,3.13054,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:50:03","2021-08-03 12:50:03",oui,"2021-08-03 12:50:03",,,,,,,,,,,"Avenue du Roussillon",,3798041,e1;e2;e3;,,,,
urn:lsid:tela-botanica.org:cel:3798048,3798048,"Physcia adscendens/tenella",196232,"Physcia adscendens/tenella",196232,,taxreflich,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:07","2021-08-03 12:53:07",oui,"2021-08-03 12:53:07",,,,,,,,,,,"Avenue du Roussillon",,3798042,n1;n2;n3;n4;n5;o1;o2;o3;o4;o5;e1;e2;s3;e3;s4;e4;s5;,,,,
urn:lsid:tela-botanica.org:cel:3798049,3798049,"Xanthoria parietina (L.) Th.Fr. [1860]",59568,"Xanthoria parietina (L.) Th.Fr., 1860",59568,Teloschistaceae,taxreflich,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:08","2021-08-03 12:53:08",oui,"2021-08-03 12:53:08",,,,,,,,,,,"Avenue du Roussillon",,3798042,o1;o2;o3;o4;o5;n1;e1;n2;n3;n4;,,,,
urn:lsid:tela-botanica.org:cel:3798050,3798050,"Candelaria concolor ",58792,"Candelaria concolor (Dicks.) Stein",58792,Candelariaceae,taxreflich,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:08","2021-08-03 12:53:08",oui,"2021-08-03 12:53:08",,,,,,,,,,,"Avenue du Roussillon",,3798042,n1;,,,,
urn:lsid:tela-botanica.org:cel:3798051,3798051,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979]",59213,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt, 1979",59213,Physciaceae,taxreflich,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:08","2021-08-03 12:53:08",oui,"2021-08-03 12:53:08",,,,,,,,,,,"Avenue du Roussillon",,3798042,s1;o2;s4;,,,,
urn:lsid:tela-botanica.org:cel:3798052,3798052,"Amandinea punctata/Lecidella elaeochroma",,"Amandinea punctata/Lecidella elaeochroma",0,,,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:09","2021-08-03 12:53:09",oui,"2021-08-03 12:53:09",,,,,,,,,,,"Avenue du Roussillon",,3798042,n1;s1;n2;n3;n4;,,,,
urn:lsid:tela-botanica.org:cel:3798053,3798053,"Melanohalea exasperata ",659402,"Melanohalea exasperata (DeNot.) O. Blanco, A. Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",659402,Parmeliaceae,taxreflich,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:09","2021-08-03 12:53:09",oui,"2021-08-03 12:53:09",,,,,,,,,,,"Avenue du Roussillon",,3798042,n3;,,,,
urn:lsid:tela-botanica.org:cel:3798054,3798054,"autre lichen foliacé",,"autre lichen foliacé",0,,,certain,"observation de terrain",widget,1,45.75358,3.13048,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,"Xanthomendoza huculica",tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:53:10","2021-08-03 12:53:10",oui,"2021-08-03 12:53:10",,,,,,,,,,,"Avenue du Roussillon",,3798042,s4;s5;,,,,
urn:lsid:tela-botanica.org:cel:3798055,3798055,"Physcia adscendens/tenella",196232,"Physcia adscendens/tenella",196232,,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:01","2021-08-03 12:57:01",oui,"2021-08-03 12:57:01",,,,,,,,,,,"Avenue du Roussillon",,3798043,n1;n2;n3;n4;n5;o1;o2;o3;o4;o5;s1;e1;s2;e2;e3;s4;e5;,,,,
urn:lsid:tela-botanica.org:cel:3798056,3798056,"Xanthoria parietina (L.) Th.Fr. [1860]",59568,"Xanthoria parietina (L.) Th.Fr., 1860",59568,Teloschistaceae,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:01","2021-08-03 12:57:01",oui,"2021-08-03 12:57:01",,,,,,,,,,,"Avenue du Roussillon",,3798043,n1;n2;n3;n4;n5;s1;e1;s2;e2;e3;e5;,,,,
urn:lsid:tela-botanica.org:cel:3798057,3798057,"Candelaria concolor ",58792,"Candelaria concolor (Dicks.) Stein",58792,Candelariaceae,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:02","2021-08-03 12:57:02",oui,"2021-08-03 12:57:02",,,,,,,,,,,"Avenue du Roussillon",,3798043,n1;n2;n3;,,,,
urn:lsid:tela-botanica.org:cel:3798058,3798058,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt [1979]",59213,"Hyperphyscia adglutinata (Flörke) H.Mayrhofer & Poelt, 1979",59213,Physciaceae,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:02","2021-08-03 12:57:02",oui,"2021-08-03 12:57:02",,,,,,,,,,,"Avenue du Roussillon",,3798043,s1;e1;e2;s4;,,,,
urn:lsid:tela-botanica.org:cel:3798059,3798059,"Melanohalea exasperata ",659402,"Melanohalea exasperata (DeNot.) O. Blanco, A. Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",659402,Parmeliaceae,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:02","2021-08-03 12:57:02",oui,"2021-08-03 12:57:02",,,,,,,,,,,"Avenue du Roussillon",,3798043,n1;,,,,
urn:lsid:tela-botanica.org:cel:3798060,3798060,"Phaeophyscia orbicularis (Neck.) Moberg [1977]",59961,"Phaeophyscia orbicularis (Neck.) Moberg, 1977",59961,Physciaceae,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:03","2021-08-03 12:57:03",oui,"2021-08-03 12:57:03",,,,,,,,,,,"Avenue du Roussillon",,3798043,s1;e1;o1;n2;s2;e2;e3;,,,,
urn:lsid:tela-botanica.org:cel:3798061,3798061,"Pleurosticta acetabulum (Neck.) Elix & Lumbsch [1988]",660486,"Pleurosticta acetabulum (Neck.) Elix & Lumbsch, 1988",660486,Parmeliaceae,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:03","2021-08-03 12:57:03",oui,"2021-08-03 12:57:03",,,,,,,,,,,"Avenue du Roussillon",,3798043,n1;,,,,
urn:lsid:tela-botanica.org:cel:3798062,3798062,"Flavoparmelia caperata/soredians",652940,"Flavoparmelia caperata/soredians",652940,,taxreflich,certain,"observation de terrain",widget,1,45.75356,3.13042,WGS84,FR,Aubière,63014,précise,358,,,2021/08/03,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-03 12:57:03","2021-08-03 12:57:03",oui,"2021-08-03 12:57:03",,,,,,,,,,,"Avenue du Roussillon",,3798043,n3;,,,,
urn:lsid:tela-botanica.org:cel:3799817,3799817,"Acer saccharinum L.",219,"Acer saccharinum L.",219,Sapindaceae,bdtfx,douteux,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",www.tela-botanica.org/appli:identiplante#obs~3799817,"https://api.tela-botanica.org/img:002497042O,","Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,2,0,0,,,0,"2021-08-17 14:24:30","2021-08-17 14:24:30",oui,"2021-08-17 14:24:30",,,,,,79,aucune,45.76515418510938,3.042021989822388,1,"Chemin du Breuil","Chemin du Breuil",,,,,,
urn:lsid:tela-botanica.org:cel:3799818,3799818,"Acer saccharinum L.",219,"Acer saccharinum L.",219,Sapindaceae,bdtfx,douteux,"observation de terrain",widget,1,45.76506,3.04195,WGS84,FR,Royat,63308,précise,546,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,2,0,0,,,0,"2021-08-17 14:24:33","2021-08-17 14:24:33",oui,"2021-08-17 14:24:33",,,,,,86,aucune,45.76515418510938,3.042021989822388,2,"Chemin du Breuil","Chemin du Breuil",,,,,,
urn:lsid:tela-botanica.org:cel:3799819,3799819,"Acer saccharinum L.",219,"Acer saccharinum L.",219,Sapindaceae,bdtfx,douteux,"observation de terrain",widget,1,45.76509,3.04187,WGS84,FR,Royat,63308,précise,546,,,2021/08/17,"présence d'Usnea sp. sur le tronc face nord",tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,2,0,0,,,0,"2021-08-17 14:24:33","2021-08-17 15:05:37",oui,"2021-08-17 14:24:33","Francoise PEYRISSAT",,,,,93,aucune,45.76515418510938,3.042021989822388,3,"Chemin du Breuil","Chemin du Breuil",,,,,,
urn:lsid:tela-botanica.org:cel:3799820,3799820,"Evernia prunastri (L.) Ach. [1810]",59053,"Evernia prunastri (L.) Ach., 1810",59053,Parmeliaceae,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:27","2021-08-17 14:36:27",oui,"2021-08-17 14:36:27",,,,,,,,,,,"Chemin du Breuil",,3799817,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;s2;o2;s3;o3;s4;o5;,,,,
urn:lsid:tela-botanica.org:cel:3799821,3799821,"Parmelia sulcata ",58889,"Parmelia sulcata Taylor s.l.",58889,Parmeliaceae,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:28","2021-08-17 14:36:28",oui,"2021-08-17 14:36:28",,,,,,,,,,,"Chemin du Breuil",,3799817,e1;e2;e3;e4;e5;n2;o2;n3;s3;o3;n4;s4;o4;n5;o5;,,,,
urn:lsid:tela-botanica.org:cel:3799822,3799822,"autres Melanohalea",653099,"autres Melanohalea",653099,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:28","2021-08-17 14:36:28",oui,"2021-08-17 14:36:28",,,,,,,,,,,"Chemin du Breuil",,3799817,n1;n2;n3;n4;n5;o2;o3;e5;,,,,
urn:lsid:tela-botanica.org:cel:3799823,3799823,"Amandinea punctata/Lecidella elaeochroma",0,"Amandinea punctata/Lecidella elaeochroma",0,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:28","2021-08-17 14:36:28",oui,"2021-08-17 14:36:28",,,,,,,,,,,"Chemin du Breuil",,3799817,o1;o2;o3;o4;o5;n4;n5;,,,,
urn:lsid:tela-botanica.org:cel:3799824,3799824,"Lecanora sp.",193910,"Lecanora sp.",193910,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,"plusieurs sortes de Lecanora",tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:29","2021-08-17 14:36:29",oui,"2021-08-17 14:36:29",,,,,,,,,,,"Chemin du Breuil",,3799817,n1;n2;n3;n4;n5;e1;e2;e3;e4;e5;o1;o2;o3;o4;o5;s1;s2;s3;s4;,,,,
urn:lsid:tela-botanica.org:cel:3799825,3799825,"Flavoparmelia caperata/soredians",652940,"Flavoparmelia caperata/soredians",652940,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:29","2021-08-17 14:36:29",oui,"2021-08-17 14:36:29",,,,,,,,,,,"Chemin du Breuil",,3799817,e3;o4;n5;o5;,,,,
urn:lsid:tela-botanica.org:cel:3799826,3799826,"Hypogymnia physodes/tubulosa",193533,"Hypogymnia physodes/tubulosa",193533,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:29","2021-08-17 14:36:29",oui,"2021-08-17 14:36:29",,,,,,,,,,,"Chemin du Breuil",,3799817,n1;n2;o2;n3;n4;,,,,
urn:lsid:tela-botanica.org:cel:3799827,3799827,"Candelaria concolor ",58792,"Candelaria concolor (Dicks.) Stein",58792,Candelariaceae,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:30","2021-08-17 14:36:30",oui,"2021-08-17 14:36:30",,,,,,,,,,,"Chemin du Breuil",,3799817,n1;s1;n2;s2;o2;n3;s3;e3;o3;n4;s4;o4;e5;o5;,,,,
urn:lsid:tela-botanica.org:cel:3799828,3799828,"Punctelia sp.",652928,"Punctelia sp.",652928,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:30","2021-08-17 14:36:30",oui,"2021-08-17 14:36:30",,,,,,,,,,,"Chemin du Breuil",,3799817,n2;,,,,
urn:lsid:tela-botanica.org:cel:3799829,3799829,"Melanohalea exasperata ",659402,"Melanohalea exasperata (DeNot.) O. Blanco, A. Crespo, Divakar, Essl., D.Hawksw. & Lumbsch",659402,Parmeliaceae,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,,tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",,,"Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,3,0,0,,,0,"2021-08-17 14:36:30","2021-08-17 14:36:30",oui,"2021-08-17 14:36:30",,,,,,,,,,,"Chemin du Breuil",,3799817,e1;s2;e2;o3;o4;e5;,,,,
urn:lsid:tela-botanica.org:cel:3799833,3799833,,,,,,taxreflich,certain,"observation de terrain",widget,1,45.76506,3.04212,WGS84,FR,Royat,63308,précise,544,,,2021/08/17,"Parmelina quercina",tb_lichensgo,"WidgetSaisie, tb_lichensgo, Projets coopératifs, tb_lichensgo, ",www.tela-botanica.org/appli:identiplante#obs~3799833,"https://api.tela-botanica.org/img:002497049O,","Francoise PEYRISSAT  (http://www.tela-botanica.org/profil:17055)",,,,1,1,,,,0,"2021-08-17 14:39:52","2021-08-17 15:17:04",oui,"2021-08-17 14:39:52",,,,,,,,,,,"Chemin du Breuil",,3799817,e1;e3;,,,,
